id,data,produto,cliente,quantidade
584,2022-10-14,SABAO,DOLLY,110
585,2023-01-06,PLASTICO,ACALME,56
586,2022-07-16,FARINHA,SANTAROSA,52
587,2022-07-02,PLASTICO,DOLLY,118
588,2022-09-03,SABAO,ACALME,55
589,2022-08-28,FARINHA,DOLLY,131
590,2022-03-09,BORRACHA,CHIMBALAIE,89
591,2022-04-17,SABAO,MACAXEIRA,130
592,2022-03-18,SAL,CHIMBALAIE,106
593,2022-03-09,CAFE,SANTAROSA,104
594,2022-12-01,PLASTICO,SANTAROSA,85
595,2022-02-16,ADESIVO,MACAXEIRA,99
596,2022-02-01,SAL,ACALME,131
597,2022-04-12,SABAO,PILAO,109
598,2022-02-10,CAFE,ACALME,135
599,2022-02-26,FARINHA,PILAO,75
600,2022-05-05,SABAO,CHIMBALAIE,149
601,2022-03-29,PAPEL,MACAXEIRA,99
602,2023-01-14,CAFE,DOLLY,141
603,2022-07-15,PAPEL,CHIMBALAIE,62
604,2022-08-03,ADESIVO,ACALME,118
605,2022-02-20,SABAO,DOLLY,67
606,2022-01-30,CAFE,MACAXEIRA,84
607,2022-03-27,ADESIVO,XOQUE,57
608,2022-03-17,PLASTICO,MACAXEIRA,107
609,2022-10-13,CANETA,MACAXEIRA,93
610,2022-04-09,PLASTICO,PILAO,116
611,2022-09-13,ADESIVO,SANTAROSA,66
612,2022-10-10,CAFE,SANTAROSA,59
613,2022-06-05,CANETA,CHIMBALAIE,57
614,2022-04-28,CAFE,PILAO,51
615,2023-01-10,CANETA,CHIMBALAIE,124
616,2022-08-10,BORRACHA,XOQUE,83
617,2022-05-13,CANETA,SANTAROSA,126
618,2022-11-12,BORRACHA,DOLLY,64
619,2022-04-22,SAL,ACALME,108
620,2022-10-07,BORRACHA,PILAO,126
621,2022-07-14,SABAO,XOQUE,113
622,2022-12-26,PAPEL,PILAO,114
623,2022-04-09,SAL,PILAO,74
624,2022-12-30,SAL,ACALME,114
625,2022-10-07,CANETA,XOQUE,83
626,2022-10-20,CANETA,PILAO,146
627,2022-09-23,SAL,PILAO,112
628,2022-04-18,SAL,SANTAROSA,78
629,2022-03-27,SABAO,ACALME,91
630,2023-01-17,BORRACHA,XOQUE,135
631,2022-04-22,PLASTICO,SANTAROSA,64
632,2022-05-14,FARINHA,XOQUE,140
633,2022-03-04,ADESIVO,PILAO,124
634,2022-07-20,SAL,SANTAROSA,89
635,2023-01-08,CAFE,XOQUE,55
636,2022-07-16,SABAO,SANTAROSA,77
637,2022-10-30,CAFE,DOLLY,72
638,2022-03-28,PLASTICO,PILAO,116
639,2022-12-01,CANETA,MACAXEIRA,92
640,2022-10-03,PAPEL,CHIMBALAIE,145
641,2022-04-10,PLASTICO,MACAXEIRA,91
642,2022-12-17,PAPEL,MACAXEIRA,105
643,2022-09-30,ADESIVO,SANTAROSA,67
644,2022-09-26,CANETA,MACAXEIRA,91
645,2022-05-21,SABAO,PILAO,89
646,2022-09-18,FARINHA,XOQUE,95
647,2022-09-21,FARINHA,PILAO,112
648,2023-01-14,BORRACHA,DOLLY,52
649,2022-01-16,PLASTICO,MACAXEIRA,54
650,2022-01-20,CAFE,CHIMBALAIE,104
651,2022-04-28,CAFE,MACAXEIRA,58
652,2022-12-13,PAPEL,SANTAROSA,111
653,2022-11-08,SAL,MACAXEIRA,74
654,2022-01-07,SABAO,DOLLY,61
655,2022-04-05,CAFE,MACAXEIRA,144
656,2022-11-13,CAFE,DOLLY,133
657,2022-11-07,PAPEL,PILAO,112
658,2022-12-13,FARINHA,MACAXEIRA,107
659,2022-06-29,PLASTICO,MACAXEIRA,129
660,2022-06-10,SAL,DOLLY,77
661,2022-04-05,SAL,CHIMBALAIE,84
662,2023-01-12,FARINHA,SANTAROSA,88
663,2022-02-21,CAFE,DOLLY,115
664,2022-11-19,BORRACHA,DOLLY,126
665,2022-08-28,CAFE,ACALME,90
666,2023-01-29,FARINHA,XOQUE,53
667,2022-09-10,SABAO,SANTAROSA,134
668,2022-11-18,SABAO,PILAO,142
669,2023-01-21,PAPEL,XOQUE,54
670,2022-09-17,SABAO,MACAXEIRA,72
671,2022-02-20,SABAO,CHIMBALAIE,119
672,2022-10-04,CANETA,SANTAROSA,139
673,2022-04-27,FARINHA,DOLLY,145
674,2022-06-06,FARINHA,CHIMBALAIE,57
675,2022-11-14,BORRACHA,PILAO,84
676,2022-03-13,SAL,DOLLY,148
677,2022-07-27,CANETA,ACALME,78
678,2022-01-25,CAFE,MACAXEIRA,140
679,2022-03-05,ADESIVO,MACAXEIRA,141
680,2022-06-24,SABAO,XOQUE,95
681,2022-11-07,ADESIVO,ACALME,51
682,2022-08-15,CANETA,SANTAROSA,110
683,2023-01-17,ADESIVO,XOQUE,89
684,2022-09-04,CANETA,DOLLY,128
685,2023-01-10,CAFE,MACAXEIRA,145
686,2022-11-10,ADESIVO,CHIMBALAIE,94
687,2022-04-06,PLASTICO,MACAXEIRA,114
688,2022-06-18,PLASTICO,SANTAROSA,98
689,2022-07-24,CANETA,MACAXEIRA,116
690,2022-01-20,PLASTICO,CHIMBALAIE,50
691,2022-09-12,FARINHA,MACAXEIRA,56
692,2022-12-23,CANETA,MACAXEIRA,70
693,2022-08-19,FARINHA,XOQUE,130
694,2023-01-03,FARINHA,CHIMBALAIE,131
695,2022-04-20,CANETA,ACALME,144
696,2022-02-21,PAPEL,CHIMBALAIE,86
697,2022-10-05,SABAO,CHIMBALAIE,117
698,2022-03-22,PAPEL,CHIMBALAIE,67
699,2022-06-05,CAFE,XOQUE,126
700,2022-03-29,BORRACHA,XOQUE,125
701,2022-07-14,CAFE,CHIMBALAIE,75
702,2022-09-30,ADESIVO,XOQUE,106
703,2022-10-14,PAPEL,CHIMBALAIE,81
704,2022-02-08,PAPEL,DOLLY,144
705,2022-03-29,ADESIVO,XOQUE,74
706,2022-10-24,CAFE,MACAXEIRA,62
707,2022-11-06,CANETA,SANTAROSA,59
708,2022-02-19,ADESIVO,PILAO,146
709,2022-11-12,CANETA,DOLLY,122
710,2022-02-15,BORRACHA,PILAO,100
711,2022-01-14,BORRACHA,DOLLY,53
712,2022-06-05,PLASTICO,ACALME,108
713,2022-03-13,FARINHA,PILAO,129
714,2022-05-20,PLASTICO,CHIMBALAIE,119
715,2022-09-02,PAPEL,XOQUE,62
716,2023-01-10,PLASTICO,MACAXEIRA,75
717,2022-12-05,FARINHA,MACAXEIRA,64
718,2022-07-11,SAL,XOQUE,144
719,2022-06-12,PAPEL,DOLLY,78
720,2022-11-29,BORRACHA,PILAO,142
721,2022-04-16,FARINHA,DOLLY,113
722,2022-09-26,CAFE,DOLLY,146
723,2022-05-08,SABAO,XOQUE,130
724,2022-07-10,SAL,SANTAROSA,104
725,2022-09-06,PAPEL,DOLLY,92
726,2022-10-26,PLASTICO,PILAO,110
727,2022-03-27,BORRACHA,MACAXEIRA,120
728,2022-01-28,ADESIVO,DOLLY,84
729,2022-05-26,PAPEL,SANTAROSA,72
730,2022-02-05,ADESIVO,ACALME,112
731,2022-09-20,PAPEL,PILAO,136
732,2022-10-07,BORRACHA,ACALME,77
733,2022-08-21,PAPEL,CHIMBALAIE,126
734,2022-07-03,CAFE,DOLLY,148
735,2022-05-11,PAPEL,CHIMBALAIE,110
736,2022-02-05,CAFE,PILAO,96
737,2022-09-20,SABAO,SANTAROSA,85
738,2022-01-18,CANETA,ACALME,100
739,2022-08-19,FARINHA,DOLLY,146
740,2022-06-01,ADESIVO,CHIMBALAIE,103
741,2022-03-05,PLASTICO,PILAO,111
742,2022-12-17,SABAO,DOLLY,91
743,2022-01-01,SABAO,SANTAROSA,91
744,2022-09-29,CAFE,SANTAROSA,88
745,2022-04-01,SAL,SANTAROSA,86
746,2022-10-29,PAPEL,SANTAROSA,65
747,2022-12-14,BORRACHA,DOLLY,139
748,2022-06-09,PAPEL,MACAXEIRA,59
749,2022-01-08,SAL,CHIMBALAIE,122
750,2022-04-16,SAL,CHIMBALAIE,113
751,2022-11-13,PLASTICO,XOQUE,72
752,2022-11-10,PAPEL,CHIMBALAIE,58
753,2023-01-29,BORRACHA,DOLLY,57
754,2022-09-23,CAFE,XOQUE,147
755,2022-06-16,FARINHA,SANTAROSA,132
756,2022-05-24,FARINHA,XOQUE,120
757,2022-08-29,BORRACHA,MACAXEIRA,134
758,2022-05-14,CAFE,ACALME,123
759,2022-02-16,PAPEL,DOLLY,116
760,2022-11-18,SABAO,XOQUE,58
761,2022-11-08,SABAO,DOLLY,105
762,2022-02-14,FARINHA,ACALME,70
763,2022-10-29,CANETA,SANTAROSA,112
764,2022-07-10,PAPEL,MACAXEIRA,109
765,2022-05-14,BORRACHA,ACALME,129
766,2022-06-08,PLASTICO,CHIMBALAIE,50
767,2022-04-14,SABAO,XOQUE,72
768,2022-11-13,CAFE,DOLLY,78
769,2022-09-20,ADESIVO,ACALME,145
770,2022-12-03,PAPEL,SANTAROSA,83
771,2022-06-23,BORRACHA,XOQUE,115
772,2022-02-08,ADESIVO,ACALME,134
773,2022-03-21,ADESIVO,ACALME,126
774,2022-12-08,SABAO,MACAXEIRA,76
775,2022-06-12,ADESIVO,CHIMBALAIE,143
776,2023-01-10,BORRACHA,XOQUE,66
777,2022-12-03,ADESIVO,ACALME,83
778,2022-08-16,BORRACHA,CHIMBALAIE,84
779,2022-09-09,CAFE,CHIMBALAIE,134
780,2022-10-31,CAFE,SANTAROSA,126
781,2022-09-19,SABAO,PILAO,92
782,2022-01-07,CAFE,PILAO,53
783,2022-07-22,BORRACHA,CHIMBALAIE,139
784,2022-09-04,CANETA,ACALME,102
785,2022-12-22,CAFE,PILAO,115
786,2022-11-11,PAPEL,PILAO,79
787,2022-01-25,FARINHA,XOQUE,70
788,2022-04-13,FARINHA,PILAO,127
789,2022-01-24,BORRACHA,MACAXEIRA,72
790,2022-07-08,CANETA,SANTAROSA,78
791,2022-11-29,CANETA,CHIMBALAIE,99
792,2022-12-05,PLASTICO,SANTAROSA,75
793,2022-03-23,PLASTICO,SANTAROSA,114
794,2022-02-16,SABAO,MACAXEIRA,68
795,2022-10-25,BORRACHA,ACALME,79
796,2022-11-19,SAL,PILAO,85
797,2023-01-25,FARINHA,XOQUE,123
798,2022-07-14,ADESIVO,ACALME,96
799,2022-03-23,PLASTICO,ACALME,59
800,2022-03-19,PAPEL,SANTAROSA,115
801,2022-10-17,CAFE,CHIMBALAIE,148
802,2023-01-28,PAPEL,DOLLY,97
803,2022-04-29,ADESIVO,SANTAROSA,108
804,2022-07-04,CAFE,DOLLY,88
805,2022-11-12,PAPEL,XOQUE,140
806,2022-09-29,SABAO,MACAXEIRA,127
807,2022-06-23,SABAO,SANTAROSA,97
808,2022-12-14,SAL,CHIMBALAIE,77
809,2022-05-02,PLASTICO,CHIMBALAIE,67
810,2022-03-03,BORRACHA,PILAO,148
811,2022-04-29,CANETA,MACAXEIRA,84
812,2022-03-02,PLASTICO,PILAO,112
813,2022-07-05,SABAO,PILAO,112
814,2022-02-10,PAPEL,MACAXEIRA,98
815,2022-10-02,SABAO,PILAO,51
816,2022-12-15,PLASTICO,CHIMBALAIE,61
817,2022-11-21,PAPEL,SANTAROSA,124
818,2023-01-04,PLASTICO,CHIMBALAIE,124
819,2022-10-23,ADESIVO,DOLLY,70
820,2022-01-25,ADESIVO,XOQUE,135
821,2023-01-06,BORRACHA,PILAO,142
822,2022-09-28,SABAO,DOLLY,108
823,2022-08-22,SAL,ACALME,146
824,2022-09-14,SABAO,DOLLY,72
825,2022-03-07,PLASTICO,SANTAROSA,65
826,2022-07-13,SAL,CHIMBALAIE,119
827,2022-11-19,BORRACHA,CHIMBALAIE,136
828,2022-04-18,FARINHA,ACALME,138
829,2022-07-03,CAFE,SANTAROSA,114
830,2022-07-20,PAPEL,DOLLY,107
831,2023-01-21,FARINHA,SANTAROSA,112
832,2022-12-17,CAFE,PILAO,85
833,2022-06-10,SAL,ACALME,80
834,2022-11-13,PAPEL,ACALME,93
835,2023-01-16,FARINHA,XOQUE,107
836,2022-10-22,PAPEL,DOLLY,96
837,2022-03-11,CAFE,DOLLY,132
838,2022-06-24,SAL,PILAO,147
839,2022-03-20,BORRACHA,CHIMBALAIE,76
840,2022-12-31,PAPEL,ACALME,133
841,2022-11-02,SAL,ACALME,111
842,2022-08-14,SAL,ACALME,111
843,2022-02-08,BORRACHA,DOLLY,87
844,2023-01-29,CANETA,PILAO,141
845,2022-04-12,SAL,PILAO,63
846,2022-09-27,CANETA,CHIMBALAIE,55
847,2022-08-19,CANETA,PILAO,128
848,2022-12-06,SAL,CHIMBALAIE,91
849,2022-12-16,CAFE,CHIMBALAIE,143
850,2022-04-05,ADESIVO,XOQUE,53
851,2022-12-09,BORRACHA,CHIMBALAIE,133
852,2022-04-11,SABAO,ACALME,145
853,2022-12-27,FARINHA,CHIMBALAIE,63
854,2022-09-01,ADESIVO,XOQUE,124
855,2022-07-24,CAFE,XOQUE,74
856,2023-01-07,SABAO,SANTAROSA,98
857,2022-10-27,CANETA,MACAXEIRA,112
858,2023-01-11,ADESIVO,DOLLY,88
859,2022-12-05,ADESIVO,SANTAROSA,90
860,2022-10-04,PLASTICO,SANTAROSA,98
861,2022-09-10,BORRACHA,XOQUE,124
862,2022-05-02,FARINHA,MACAXEIRA,130
863,2022-11-03,CAFE,XOQUE,63
864,2022-10-05,PAPEL,ACALME,107
865,2022-11-13,SABAO,MACAXEIRA,119
866,2022-05-01,PLASTICO,CHIMBALAIE,146
867,2022-01-01,PLASTICO,PILAO,54
868,2022-06-16,SABAO,ACALME,96
869,2022-12-31,ADESIVO,CHIMBALAIE,74
870,2023-01-23,CAFE,XOQUE,92
871,2023-01-15,SAL,XOQUE,130
872,2022-06-09,BORRACHA,MACAXEIRA,132
873,2022-03-02,SABAO,ACALME,72
874,2022-07-12,PLASTICO,DOLLY,99
875,2022-10-14,PLASTICO,XOQUE,115
876,2022-10-12,PAPEL,PILAO,133
877,2022-10-09,PLASTICO,PILAO,73
878,2022-09-19,PAPEL,MACAXEIRA,118
879,2022-09-24,FARINHA,SANTAROSA,71
880,2023-01-03,BORRACHA,ACALME,51
881,2023-01-29,PLASTICO,ACALME,142
882,2023-01-02,FARINHA,PILAO,51
883,2023-01-16,SAL,DOLLY,58
884,2022-03-26,SABAO,CHIMBALAIE,57
885,2022-12-05,FARINHA,CHIMBALAIE,61
886,2022-03-07,PAPEL,PILAO,114
887,2022-07-14,ADESIVO,DOLLY,139
888,2022-01-03,ADESIVO,ACALME,86
889,2022-08-24,ADESIVO,SANTAROSA,117
890,2022-04-18,CANETA,PILAO,60
891,2022-04-13,SABAO,ACALME,102
892,2022-12-15,ADESIVO,XOQUE,121
893,2022-05-11,ADESIVO,CHIMBALAIE,55
894,2022-06-25,FARINHA,CHIMBALAIE,103
895,2022-12-12,SAL,MACAXEIRA,65
896,2022-05-03,CANETA,MACAXEIRA,63
897,2022-12-13,SABAO,MACAXEIRA,142
898,2022-06-09,PLASTICO,PILAO,140
899,2022-07-01,FARINHA,DOLLY,126
900,2022-08-17,PLASTICO,PILAO,108
901,2023-01-12,BORRACHA,SANTAROSA,51
902,2022-09-18,FARINHA,PILAO,53
903,2022-03-05,PAPEL,PILAO,113
904,2022-07-18,BORRACHA,ACALME,103
905,2022-09-25,ADESIVO,ACALME,71
906,2022-08-10,BORRACHA,SANTAROSA,72
907,2022-07-05,SAL,MACAXEIRA,88
908,2023-01-10,CAFE,XOQUE,109
909,2022-01-19,BORRACHA,DOLLY,128
910,2022-02-04,BORRACHA,XOQUE,95
911,2022-03-17,SABAO,CHIMBALAIE,93
912,2022-11-21,FARINHA,CHIMBALAIE,138
913,2023-01-13,CANETA,XOQUE,53
914,2022-08-07,CAFE,SANTAROSA,121
915,2022-09-27,SAL,XOQUE,81
916,2022-04-02,SAL,MACAXEIRA,70
917,2022-08-08,PLASTICO,MACAXEIRA,100
918,2022-03-23,FARINHA,MACAXEIRA,105
919,2022-07-10,SAL,PILAO,123
920,2022-05-23,FARINHA,ACALME,136
921,2022-04-30,PAPEL,ACALME,79
922,2022-01-09,SAL,MACAXEIRA,89
923,2022-12-24,PLASTICO,SANTAROSA,103
924,2022-12-21,CAFE,XOQUE,52
925,2022-12-04,CAFE,ACALME,103
926,2022-11-22,SABAO,XOQUE,134
927,2022-09-14,FARINHA,MACAXEIRA,66
928,2022-10-18,BORRACHA,MACAXEIRA,135
929,2022-08-10,CAFE,SANTAROSA,70
930,2022-05-08,PLASTICO,ACALME,120
931,2022-12-14,FARINHA,ACALME,138
932,2022-11-21,SABAO,XOQUE,105
933,2022-07-12,CAFE,PILAO,79
934,2022-03-26,FARINHA,MACAXEIRA,108
935,2022-06-03,PAPEL,PILAO,81
936,2022-02-17,SAL,ACALME,73
937,2022-02-25,CANETA,SANTAROSA,123
938,2022-04-16,PLASTICO,CHIMBALAIE,64
939,2022-05-02,FARINHA,PILAO,147
940,2022-08-01,CANETA,SANTAROSA,93
941,2022-04-10,SABAO,DOLLY,50
942,2022-07-20,CANETA,MACAXEIRA,59
943,2022-02-26,ADESIVO,DOLLY,79
944,2022-05-26,PAPEL,MACAXEIRA,108
945,2023-01-09,SAL,XOQUE,56
946,2023-01-14,PAPEL,PILAO,87
947,2022-10-25,SAL,SANTAROSA,118
948,2022-11-16,PAPEL,MACAXEIRA,132
949,2022-02-21,FARINHA,DOLLY,86
950,2022-03-14,CAFE,XOQUE,120
951,2022-10-11,SABAO,SANTAROSA,102
952,2023-01-06,ADESIVO,XOQUE,127
953,2022-08-02,PLASTICO,XOQUE,149
954,2022-03-14,SAL,MACAXEIRA,112
955,2022-09-26,ADESIVO,ACALME,57
956,2022-11-22,ADESIVO,SANTAROSA,50
957,2022-07-27,CANETA,SANTAROSA,71
958,2022-06-06,CANETA,ACALME,145
959,2022-09-25,ADESIVO,MACAXEIRA,111
960,2022-04-19,ADESIVO,MACAXEIRA,55
961,2022-05-19,PAPEL,XOQUE,94
962,2022-06-20,CANETA,DOLLY,116
963,2022-05-23,PAPEL,CHIMBALAIE,85
964,2022-12-17,PAPEL,PILAO,134
965,2022-07-15,PLASTICO,DOLLY,115
966,2022-12-30,SABAO,XOQUE,147
967,2022-08-23,PAPEL,CHIMBALAIE,61
968,2022-09-19,BORRACHA,XOQUE,86
969,2022-04-02,ADESIVO,MACAXEIRA,142
970,2022-07-22,BORRACHA,XOQUE,83
971,2022-01-27,PLASTICO,CHIMBALAIE,144
972,2022-10-23,BORRACHA,XOQUE,80
973,2022-01-16,SAL,ACALME,82
974,2022-10-11,CAFE,CHIMBALAIE,131
975,2023-01-10,ADESIVO,ACALME,137
976,2022-02-14,ADESIVO,CHIMBALAIE,98
977,2022-03-08,PLASTICO,PILAO,85
978,2022-01-12,SAL,SANTAROSA,122
979,2022-10-06,ADESIVO,DOLLY,71
980,2023-01-23,CAFE,SANTAROSA,59
981,2022-03-16,SAL,PILAO,66
982,2022-01-29,CAFE,XOQUE,111
983,2022-11-17,ADESIVO,DOLLY,136
984,2022-10-09,FARINHA,DOLLY,146
985,2022-06-17,CAFE,XOQUE,76
986,2022-01-19,SABAO,CHIMBALAIE,114
987,2022-03-06,CANETA,XOQUE,73
988,2022-07-16,SAL,DOLLY,131
989,2022-08-22,ADESIVO,PILAO,61
990,2022-07-13,ADESIVO,ACALME,139
991,2022-05-27,PAPEL,ACALME,68
992,2022-09-04,BORRACHA,DOLLY,107
993,2022-02-07,CAFE,PILAO,128
994,2022-03-27,SAL,DOLLY,83
995,2022-03-23,CAFE,MACAXEIRA,148
996,2022-06-05,CANETA,MACAXEIRA,128
997,2022-03-21,PAPEL,DOLLY,69
998,2022-04-30,CAFE,ACALME,67
999,2022-10-17,CANETA,DOLLY,126
1000,2022-07-21,PLASTICO,DOLLY,62
1001,2022-05-12,PLASTICO,ACALME,50
1002,2022-01-30,PLASTICO,SANTAROSA,132
1003,2022-04-29,BORRACHA,MACAXEIRA,68
1004,2022-09-04,CANETA,DOLLY,105
1005,2022-03-13,FARINHA,DOLLY,93
1006,2022-05-07,SAL,XOQUE,95
1007,2022-01-13,FARINHA,CHIMBALAIE,124
1008,2022-10-07,SAL,SANTAROSA,142
1009,2022-11-11,CANETA,ACALME,106
1010,2022-01-09,CAFE,DOLLY,105
1011,2022-06-01,SAL,XOQUE,86
1012,2022-05-29,SABAO,PILAO,148
1013,2022-04-08,SAL,SANTAROSA,147
1014,2022-02-17,FARINHA,MACAXEIRA,119
1015,2022-06-09,PAPEL,SANTAROSA,131
1016,2022-02-19,BORRACHA,DOLLY,99
1017,2022-04-17,BORRACHA,DOLLY,120
1018,2022-04-05,BORRACHA,CHIMBALAIE,75
1019,2023-01-21,SAL,CHIMBALAIE,142
1020,2022-02-06,FARINHA,XOQUE,83
1021,2022-01-03,SABAO,PILAO,98
1022,2022-01-21,SABAO,MACAXEIRA,60
1023,2022-01-26,PAPEL,XOQUE,80
1024,2022-06-27,FARINHA,PILAO,63
1025,2022-07-31,SABAO,PILAO,135
1026,2022-11-26,SAL,PILAO,93
1027,2022-10-25,ADESIVO,ACALME,142
1028,2022-01-29,PAPEL,MACAXEIRA,127
1029,2022-03-28,SAL,CHIMBALAIE,90
1030,2022-11-12,FARINHA,DOLLY,99
1031,2022-01-16,CANETA,DOLLY,86
1032,2022-07-15,SAL,MACAXEIRA,70
1033,2022-03-04,FARINHA,XOQUE,101
1034,2022-04-04,CANETA,MACAXEIRA,95
1035,2022-01-18,BORRACHA,ACALME,117
1036,2023-01-06,BORRACHA,DOLLY,135
1037,2022-09-03,CAFE,SANTAROSA,140
1038,2022-06-22,FARINHA,ACALME,138
1039,2023-01-30,SABAO,MACAXEIRA,83
1040,2022-06-15,PAPEL,SANTAROSA,90
1041,2022-02-13,PLASTICO,CHIMBALAIE,126
1042,2022-07-10,CANETA,MACAXEIRA,96
1043,2022-02-07,PAPEL,PILAO,91
1044,2022-08-14,CAFE,MACAXEIRA,130
1045,2022-06-06,CAFE,CHIMBALAIE,92
1046,2022-08-23,SABAO,XOQUE,63
1047,2022-03-21,SABAO,MACAXEIRA,58
1048,2022-03-16,PLASTICO,ACALME,78
1049,2023-01-12,PAPEL,XOQUE,111
1050,2022-07-03,PAPEL,MACAXEIRA,89
1051,2022-03-09,ADESIVO,SANTAROSA,64
1052,2022-01-17,ADESIVO,XOQUE,78
1053,2022-05-04,PAPEL,DOLLY,104
1054,2022-10-08,PAPEL,PILAO,71
1055,2022-05-15,PAPEL,MACAXEIRA,74
1056,2022-10-03,FARINHA,DOLLY,61
1057,2022-08-27,SABAO,ACALME,57
1058,2023-01-16,SAL,XOQUE,122
1059,2023-01-28,PLASTICO,CHIMBALAIE,141
1060,2022-06-05,FARINHA,SANTAROSA,100
1061,2022-06-25,PLASTICO,MACAXEIRA,70
1062,2022-01-14,CAFE,PILAO,132
1063,2022-02-25,PLASTICO,XOQUE,108
1064,2022-09-28,CANETA,DOLLY,62
1065,2022-04-07,CAFE,ACALME,69
1066,2022-10-05,CANETA,PILAO,139
1067,2022-10-28,PLASTICO,PILAO,144
1068,2022-04-22,SAL,CHIMBALAIE,145
1069,2022-01-23,SAL,PILAO,91
1070,2022-01-02,CANETA,DOLLY,65
1071,2022-11-23,PAPEL,ACALME,140
1072,2022-03-17,BORRACHA,SANTAROSA,74
1073,2022-10-20,PLASTICO,ACALME,104
1074,2022-06-14,PLASTICO,PILAO,106
1075,2022-06-01,CAFE,XOQUE,103
1076,2022-01-15,CAFE,DOLLY,87
1077,2022-10-03,PLASTICO,CHIMBALAIE,110
1078,2022-11-02,SABAO,DOLLY,72
1079,2022-05-06,BORRACHA,DOLLY,111
1080,2022-01-21,SAL,DOLLY,86
1081,2022-12-15,PLASTICO,CHIMBALAIE,109
1082,2022-07-26,PLASTICO,PILAO,97
1083,2022-05-28,PAPEL,DOLLY,149
1084,2022-03-22,ADESIVO,MACAXEIRA,52
1085,2022-04-02,SABAO,XOQUE,94
1086,2022-03-07,PAPEL,DOLLY,59
1087,2022-06-03,ADESIVO,DOLLY,105
1088,2022-05-09,SABAO,XOQUE,147
1089,2022-09-27,FARINHA,CHIMBALAIE,128
1090,2022-01-12,FARINHA,ACALME,128
1091,2022-06-21,CANETA,XOQUE,64
1092,2022-12-01,BORRACHA,DOLLY,70
1093,2022-04-18,ADESIVO,SANTAROSA,83
1094,2022-10-31,ADESIVO,PILAO,95
1095,2022-03-15,ADESIVO,DOLLY,80
1096,2022-06-12,SAL,DOLLY,120
1097,2022-03-29,PAPEL,MACAXEIRA,90
1098,2022-10-02,BORRACHA,DOLLY,145
1099,2022-10-07,PAPEL,CHIMBALAIE,62
1100,2022-10-03,PLASTICO,ACALME,127
1101,2022-09-26,SABAO,SANTAROSA,140
1102,2022-01-13,SABAO,SANTAROSA,81
1103,2022-06-05,SABAO,SANTAROSA,142
1104,2022-09-16,PAPEL,PILAO,86
1105,2022-05-19,SABAO,CHIMBALAIE,50
1106,2022-09-02,BORRACHA,XOQUE,141
1107,2022-08-14,SAL,DOLLY,77
1108,2022-10-13,SAL,XOQUE,121
1109,2022-03-27,CANETA,SANTAROSA,61
1110,2022-02-08,CANETA,SANTAROSA,134
1111,2022-01-30,ADESIVO,ACALME,52
1112,2022-02-03,PLASTICO,PILAO,111
1113,2022-07-09,BORRACHA,MACAXEIRA,103
1114,2022-07-21,PAPEL,ACALME,85
1115,2022-05-10,SAL,XOQUE,106
1116,2022-09-19,CAFE,MACAXEIRA,119
1117,2022-06-28,PAPEL,XOQUE,113
1118,2022-01-19,SABAO,SANTAROSA,111
1119,2022-09-25,SAL,MACAXEIRA,93
1120,2022-11-02,CAFE,PILAO,101
1121,2022-06-11,ADESIVO,CHIMBALAIE,73
1122,2022-07-02,CANETA,SANTAROSA,135
1123,2022-04-28,SAL,CHIMBALAIE,72
1124,2022-09-22,CANETA,CHIMBALAIE,76
1125,2022-03-12,PLASTICO,XOQUE,77
1126,2022-11-03,CAFE,CHIMBALAIE,133
1127,2022-08-17,FARINHA,XOQUE,149
1128,2022-12-07,BORRACHA,MACAXEIRA,90
1129,2022-12-13,SAL,SANTAROSA,109
1130,2022-12-03,BORRACHA,ACALME,105
1131,2022-04-09,SAL,ACALME,95
1132,2022-02-03,SAL,MACAXEIRA,114
1133,2022-01-02,SAL,DOLLY,76
1134,2022-10-19,SAL,SANTAROSA,51
1135,2022-02-25,BORRACHA,DOLLY,78
1136,2022-01-13,FARINHA,XOQUE,119
1137,2022-11-28,SABAO,PILAO,90
1138,2022-04-03,PLASTICO,ACALME,93
1139,2022-10-02,FARINHA,XOQUE,132
1140,2022-03-08,ADESIVO,ACALME,80
1141,2022-05-05,SAL,PILAO,121
1142,2022-05-16,CANETA,DOLLY,127
1143,2022-03-13,CANETA,SANTAROSA,57
1144,2022-04-06,CANETA,DOLLY,103
1145,2022-11-23,CAFE,CHIMBALAIE,57
1146,2022-06-30,PLASTICO,ACALME,125
1147,2022-07-12,FARINHA,XOQUE,134
1148,2022-08-11,CAFE,MACAXEIRA,101
1149,2022-06-07,PLASTICO,CHIMBALAIE,84
1150,2022-10-17,FARINHA,XOQUE,97
1151,2022-03-06,CAFE,DOLLY,113
1152,2022-01-13,CANETA,MACAXEIRA,144
1153,2022-06-07,CAFE,MACAXEIRA,124
1154,2023-01-18,CAFE,SANTAROSA,110
1155,2022-05-11,CANETA,MACAXEIRA,142
1156,2022-09-14,FARINHA,DOLLY,70
1157,2022-06-29,ADESIVO,CHIMBALAIE,95
1158,2022-04-16,ADESIVO,SANTAROSA,140
1159,2022-02-08,SABAO,DOLLY,50
1160,2022-03-30,ADESIVO,PILAO,72
1161,2022-11-29,PAPEL,CHIMBALAIE,103
1162,2022-08-07,CAFE,CHIMBALAIE,105
1163,2023-01-24,SABAO,DOLLY,73
1164,2022-09-12,CAFE,CHIMBALAIE,61
